,GroupSize,Maximal Similarity,Maximal Similarity(Refined) 
680,682,0.111064822012,0.138769015911
681,683,0.12438082823,0.149920086723
682,684,0.178804133817,0.264430048737
683,685,0.205480289312,0.340910643463
684,686,0.199175974653,0.284299910126
685,687,0.417828245427,0.555555555556
686,688,0.163883938832,0.218032503198
687,689,0.225969790403,0.375523064873
688,690,0.18754049584,0.263978509879
689,691,0.151650171972,0.195867631941
690,692,0.784326601684,0.784326601684
691,693,0.195494911837,0.372302915121
692,694,0.220022777153,0.367387832656
693,695,0.222199509963,0.315975265747
694,696,0.479088526188,0.780964692832
695,697,0.215852832751,0.302248873676
696,698,0.13756530227,0.225179541464
697,699,0.168053117688,0.258927762386
698,700,0.177930048839,0.253071733846
699,701,0.187399275064,0.311856336851
700,702,0.162625693147,0.225699099333
701,703,0.251600579064,0.436022774031
702,704,0.152906629298,0.18056729946
703,705,0.431360514819,0.950617283951
704,706,0.272234204119,0.423355648153
705,707,0.184273764809,0.260490228967
706,708,0.311130909599,0.573530364526
707,709,0.124318594988,0.158627939624
708,710,0.164830328178,0.212936574327
709,711,0.256994305775,0.35823020025
710,712,0.389380109078,0.389380109078
711,713,0.263068780747,0.369941788921
712,714,0.206716566233,0.28652551231
713,715,0.195787120624,0.292806652345
714,716,0.204969736226,0.427608589416
715,717,0.186652126323,0.349909534072
716,718,0.124803581307,0.140617646147
717,719,0.286971412931,0.477757632302
718,720,0.218641714441,0.310348704924
719,721,0.158909621412,0.226823909305
720,722,0.22549811061,0.350603933479
721,723,0.431837375091,0.648983230926
722,724,0.197706571826,0.261776355888
723,725,0.347510007905,0.89088499239
724,726,0.182714129406,0.326588939163
725,727,0.192178983529,0.282416090301
726,728,0.309773837998,0.53449643082
727,729,0.10501293574,0.150213765205
728,730,0.205701167797,0.328476194784
729,731,0.194115885577,0.258739319402
730,732,0.19884393665,0.269152918955
731,733,0.21486152829,0.289705987616
732,734,0.22231210601,0.289900248689
733,735,0.222585864216,0.263527540705
734,736,0.277924030288,0.434252782782
735,737,0.239615241773,0.309908442521
736,738,0.170605622367,0.252050654117
737,739,0.159150947645,0.248888594406
738,740,0.173685344889,0.222876215796
739,741,0.250777037265,0.609997030807
740,742,0.113316349881,0.140551894791
741,743,0.141866741271,0.190891569833
742,744,0.206234535547,0.287306744397
743,745,0.205329323186,0.271490091962
744,746,0.147841784886,0.226002238049
745,747,0.1250710828,0.177621126571
746,748,0.265553736485,0.535937981183
747,749,0.127519131034,0.166869043895
748,750,0.30725123762,0.523783734658
749,751,0.238901867392,0.372401791902
750,752,0.23975399571,0.330059965901
751,753,0.203180253729,0.268342375615
752,754,0.164251961544,0.248833978147
753,755,0.434940437702,0.706837039607
754,756,0.149239253036,0.30585795243
755,757,0.321094830668,0.46329381883
756,758,0.244023396913,0.510363119664
757,759,0.18378760504,0.256729369749
758,760,0.217418151259,0.309371364323
759,761,0.187843821635,0.326956564011
760,762,0.135090748915,0.174873017965
761,763,0.116039955566,0.179068610231
762,764,0.110583299265,0.127620458453
763,765,0.244247840553,0.529806020106
764,766,0.151842249987,0.15670851454
765,767,0.138529731166,0.16041771015
766,768,0.127102258787,0.181488922491
767,769,0.170831078382,0.254945206221
768,770,0.161581332695,0.393676287833
769,771,0.174464614142,0.267557533931
770,772,0.260631430559,0.260631430559
771,773,0.209323226569,0.354857811979
772,774,0.198598843206,0.276407699738
773,775,0.295424508198,0.550481350391
774,776,0.174688292053,0.245549166171
